Alpha,Choices,Outcomes
0.503649748,0.854166667,0.645833333
0.361808411,0.854166667,0.645833333
0.41119606,0.875,0.625
0.492085521,0.708333333,0.541666667
0.630213025,0.8125,0.604166667
0.595535964,0.75,0.625
0.839797293,0.895833333,0.645833333
0.450733764,0.8125,0.5625
0.64194956,0.8125,0.5625
0.966163906,0.8125,0.5625
0.098083739,0.875,0.666666667
0.006099448,0.583333333,0.416666667
0.248012785,0.75,0.541666667
0.470200691,0.916666667,0.666666667
0.775221549,0.854166667,0.604166667
0.453201654,0.875,0.625
0.053219816,0.645833333,0.479166667
0.197695631,0.75,0.583333333
0.412770934,0.916666667,0.666666667
0.70249381,0.854166667,0.604166667
0.73085164,0.854166667,0.645833333
0.533763283,0.916666667,0.666666667
0.571754099,0.833333333,0.583333333
0.818560576,0.916666667,0.666666667
0.041368737,0.479166667,0.479166667
0.578345947,0.854166667,0.604166667
0.465860059,0.895833333,0.645833333
0.267280208,0.708333333,0.5
0.378190655,0.8125,0.5625
0.004977825,0.520833333,0.479166667
0.411673863,0.916666667,0.666666667
0.596987028,0.6875,0.5625
0.718649735,0.8125,0.604166667
0.120541394,0.75,0.583333333
0.847423213,0.833333333,0.583333333
0.553987578,0.833333333,0.583333333
0.60432689,0.854166667,0.645833333
0.367487298,0.854166667,0.604166667
0.165211181,0.958333333,0.708333333
0.425060588,0.791666667,0.583333333
0.377612614,0.895833333,0.645833333
0.727334278,0.833333333,0.583333333
0.170528145,0.625,0.583333333
0.690528673,0.75,0.5
0.867379372,0.916666667,0.666666667
0.691506256,0.9375,0.6875
0.317911057,0.770833333,0.645833333
0.672098779,0.895833333,0.645833333
0.740875554,0.8125,0.5625
0.702162099,0.625,0.541666667
0.487595822,0.8125,0.645833333
0.122676291,0.729166667,0.5625
0.408251625,0.916666667,0.666666667
0.297550173,0.916666667,0.666666667
0.317326596,0.916666667,0.666666667
0.329348753,0.729166667,0.5625
0.54258179,0.8125,0.645833333
0.596562404,0.8125,0.604166667
0.854023044,0.729166667,0.520833333
0.409970692,0.9375,0.6875
0.193116771,0.729166667,0.520833333
0.80018475,0.854166667,0.604166667
0.353515333,0.895833333,0.645833333
0.035008464,0.604166667,0.479166667
0.638067281,0.833333333,0.625
0.464532371,0.770833333,0.645833333
0.713346414,0.708333333,0.583333333
0.828183269,0.854166667,0.604166667
0.755266788,0.875,0.625
0.068893367,0.833333333,0.625
0.870849017,0.833333333,0.583333333
0.645081582,0.9375,0.6875
0.448675621,0.729166667,0.5625
0.422293434,0.770833333,0.520833333
0.947603193,0.854166667,0.645833333
0.860972483,0.791666667,0.583333333
0.197034751,0.833333333,0.625
0.22271545,0.958333333,0.708333333
0.924141452,0.75,0.5
0.68078475,0.833333333,0.583333333
0.947700812,0.770833333,0.5625
0.654122082,0.895833333,0.645833333
0.577266566,0.9375,0.6875
0.023454598,0.583333333,0.541666667
0.064160789,0.583333333,0.541666667
0.292033087,0.8125,0.645833333
0.124773427,0.770833333,0.604166667
0.912674993,0.625,0.458333333
0.111577954,0.854166667,0.6875
0.876545285,0.708333333,0.5
0.137390805,0.895833333,0.6875
0.07712363,0.666666667,0.625
0.868639558,0.708333333,0.5
0.111356496,0.8125,0.604166667
0.714101833,0.791666667,0.541666667
0.888348555,0.75,0.583333333
0.969680884,0.875,0.666666667
0.702908651,0.895833333,0.645833333
0.487625844,0.75,0.541666667
0.862351914,0.6875,0.520833333
0.629386491,0.854166667,0.604166667
0.9901731,0.625,0.458333333
0.953459268,0.6875,0.520833333
0.68264341,0.875,0.625
0.835213309,0.75,0.5
0.497128479,0.916666667,0.666666667
0.907189208,0.833333333,0.583333333
0.299400395,0.854166667,0.604166667
0.378178181,0.875,0.625
0.316102261,0.8125,0.604166667
0.225977938,0.854166667,0.604166667
0.327135784,0.833333333,0.583333333
0.845680913,0.666666667,0.541666667
0.847986106,0.854166667,0.604166667
0.686628917,0.833333333,0.625
0.171256212,0.6875,0.729166667
0.369040299,0.916666667,0.666666667
0.508534315,0.791666667,0.625
0.089496471,0.625,0.5
0.585009,0.875,0.625
0.074033272,0.541666667,0.541666667
0.183399669,0.645833333,0.645833333
0.21093323,0.895833333,0.645833333
0.323110279,0.770833333,0.520833333
0.480918951,0.770833333,0.5625
0.233621187,0.791666667,0.625
0.907581644,0.520833333,0.354166667
0.642491211,0.729166667,0.520833333
0.907594322,0.791666667,0.583333333
0.940434022,0.6875,0.479166667
0.56286942,0.895833333,0.645833333
0.991312398,0.645833333,0.520833333
0.451388769,0.729166667,0.520833333
0.650301364,0.875,0.625
0.960374328,0.75,0.541666667
0.569654919,0.854166667,0.645833333
0.48232109,0.8125,0.5625
0.661908256,0.8125,0.645833333
0.012294138,0.458333333,0.458333333
0.063368245,0.5625,0.4375
0.2105424,0.729166667,0.5625
0.644646982,0.916666667,0.666666667
0.514564794,0.9375,0.6875
0.92558207,0.854166667,0.604166667
0.071248868,0.645833333,0.645833333
0.33363629,0.645833333,0.604166667
0.873147812,0.8125,0.5625
0.176725314,0.895833333,0.645833333
0.372370306,0.8125,0.5625
0.204323092,0.6875,0.520833333
0.3128345,0.729166667,0.5625
0.191197572,0.6875,0.5625
0.925403187,0.666666667,0.5
0.481534995,0.9375,0.6875
0.925901477,0.895833333,0.645833333
0.294547847,0.791666667,0.583333333
0.310813651,0.770833333,0.645833333
0.426709786,0.729166667,0.604166667
0.645742606,0.833333333,0.625
0.071089979,0.770833333,0.520833333
0.831610445,0.916666667,0.666666667
0.93271515,0.6875,0.5625
0.026251141,0.5,0.416666667
0.129457396,0.75,0.583333333
0.827874159,0.625,0.458333333
0.196205894,0.770833333,0.6875
0.810747729,0.729166667,0.520833333
0.327815441,0.854166667,0.645833333
0.530991432,0.75,0.541666667
0.422635135,0.625,0.5
0.295869422,0.8125,0.645833333
0.830860778,0.770833333,0.520833333
0.477431836,0.875,0.625
0.413548312,0.708333333,0.625
0.891361645,0.8125,0.604166667
0.674699435,0.854166667,0.604166667
0.770595691,0.916666667,0.666666667
0.243911491,0.854166667,0.604166667
0.043684102,0.645833333,0.520833333
0.670105229,0.916666667,0.666666667
0.222403804,0.979166667,0.729166667
0.141197799,0.625,0.5
0.16645936,0.833333333,0.583333333
0.546728745,0.875,0.625
0.885679066,0.791666667,0.541666667
0.76619933,0.916666667,0.666666667
0.065726665,0.6875,0.5625
0.319264988,0.729166667,0.604166667
0.752078161,0.916666667,0.666666667
0.540952418,0.791666667,0.541666667
0.739182986,0.645833333,0.479166667
0.9830774,0.541666667,0.458333333
0.530720784,0.6875,0.520833333
0.174850922,0.666666667,0.541666667
0.521082338,0.770833333,0.645833333
0.675008869,0.791666667,0.541666667
0.408313339,0.729166667,0.5625
0.668245028,0.875,0.625
0.353240635,0.833333333,0.583333333
0.337065283,0.8125,0.645833333
0.255541524,0.9375,0.6875
0.010312532,0.520833333,0.5625
0.963590143,0.875,0.625
0.009578896,0.5625,0.520833333
0.38555736,0.854166667,0.645833333
0.24588248,0.645833333,0.6875
0.957007852,0.604166667,0.395833333
0.767138337,0.875,0.625
0.089123764,0.583333333,0.5
0.967412987,0.6875,0.4375
0.923019449,0.729166667,0.520833333
0.2089688,0.895833333,0.645833333
0.735303931,0.854166667,0.604166667
0.481669091,0.833333333,0.625
0.991467914,0.75,0.541666667
0.100186123,0.645833333,0.479166667
0.474304601,0.875,0.666666667
0.163402998,0.645833333,0.5625
0.779464853,0.729166667,0.5625
0.185060189,0.9375,0.6875
0.866779397,0.916666667,0.666666667
0.587243036,0.916666667,0.666666667
0.930849284,0.708333333,0.541666667
0.420992858,0.875,0.625
0.529486844,0.875,0.666666667
0.017325998,0.604166667,0.520833333
0.605674364,0.791666667,0.541666667
0.291613364,0.791666667,0.625
0.915616685,0.770833333,0.5625
0.608129237,0.8125,0.645833333
0.668040149,0.895833333,0.645833333
0.692397147,0.833333333,0.625
0.455705512,0.729166667,0.5625
0.800897381,0.875,0.625
0.631778395,0.916666667,0.666666667
0.801000421,0.833333333,0.583333333
0.579466151,0.8125,0.5625
0.340330616,0.791666667,0.583333333
0.280524675,0.854166667,0.604166667
0.851157916,0.729166667,0.520833333
0.197321871,0.791666667,0.583333333
0.772090879,0.770833333,0.5625
0.209947381,0.75,0.583333333
0.465193819,0.8125,0.604166667
0.057500184,0.729166667,0.604166667
0.505682796,0.9375,0.6875
0.234494154,0.8125,0.5625
0.855784187,0.895833333,0.645833333
0.93120414,0.791666667,0.541666667
0.313553719,0.854166667,0.645833333
0.425207229,0.75,0.5
0.313638136,0.854166667,0.6875
0.599712437,0.875,0.625
0.186491801,0.9375,0.6875
0.330839925,0.833333333,0.583333333
0.335228777,0.8125,0.604166667
0.263975758,0.75,0.541666667
0.234004393,0.9375,0.6875
0.018901692,0.5625,0.4375
0.429391558,0.708333333,0.583333333
0.266290362,0.916666667,0.708333333
0.989605172,0.6875,0.520833333
0.024319665,0.666666667,0.666666667
0.242160149,0.770833333,0.604166667
0.323424972,0.708333333,0.625
0.618874303,0.791666667,0.583333333
0.728953861,0.729166667,0.520833333
0.449731781,0.895833333,0.6875
0.968212802,0.770833333,0.520833333
0.456833889,0.75,0.625
0.314306798,0.875,0.666666667
0.636017567,0.791666667,0.583333333
0.096380542,0.645833333,0.5625
0.723198512,0.770833333,0.5625
0.889313079,0.6875,0.520833333
0.86262083,0.75,0.5
0.714541621,0.9375,0.6875
0.080470428,0.708333333,0.5
0.73974842,0.875,0.625
0.181498442,0.958333333,0.708333333
0.315916792,0.895833333,0.645833333
0.656795366,0.729166667,0.520833333
0.854704025,0.729166667,0.479166667
0.618055582,0.875,0.625
0.960202283,0.770833333,0.5625
0.863685465,0.75,0.5
0.685651599,0.895833333,0.645833333
0.469347912,0.9375,0.6875
0.285711633,0.6875,0.520833333
0.94362489,0.6875,0.479166667
0.854225662,0.75,0.541666667
0.181743773,0.75,0.541666667
0.307685636,0.895833333,0.645833333
0.581504201,0.833333333,0.625
0.745035843,0.8125,0.604166667
0.295145402,0.875,0.666666667
0.011872333,0.583333333,0.541666667
0.99769662,0.791666667,0.583333333
0.209804942,0.979166667,0.729166667
0.739226887,0.895833333,0.645833333
0.782093249,0.791666667,0.541666667
0.914522976,0.5625,0.479166667
0.321601346,0.833333333,0.583333333
0.548068805,0.770833333,0.5625
0.439555097,0.916666667,0.666666667
0.481025837,0.854166667,0.604166667
0.852350088,0.770833333,0.520833333
0.835642492,0.770833333,0.520833333
0.745214876,0.875,0.625
0.074618181,0.895833333,0.729166667
0.548663451,0.854166667,0.645833333
0.672749827,0.541666667,0.5
0.828349591,0.833333333,0.583333333
0.664121815,0.895833333,0.645833333
0.82966838,0.854166667,0.604166667
0.004910989,0.604166667,0.604166667
0.174245827,0.604166667,0.520833333
0.026837063,0.604166667,0.6875
0.544805394,0.895833333,0.645833333
0.922548243,0.854166667,0.604166667
0.189658836,0.8125,0.604166667
0.579115844,0.875,0.666666667
0.724278973,0.708333333,0.541666667
0.868713346,0.854166667,0.645833333
0.552257797,0.875,0.666666667
0.404585044,0.9375,0.6875
0.336016245,0.8125,0.5625
0.794560626,0.791666667,0.541666667
0.08796699,0.5625,0.604166667
0.562461282,0.875,0.625
0.175713187,0.604166667,0.520833333
0.281278094,0.875,0.666666667
0.551560507,0.854166667,0.645833333
0.681073008,0.854166667,0.604166667
0.858521313,0.729166667,0.479166667
0.462211215,0.645833333,0.520833333
0.570742013,0.875,0.625
0.171121866,0.875,0.625
0.797177158,0.645833333,0.4375
0.514945173,0.895833333,0.645833333
0.162150282,0.75,0.625
0.960817127,0.645833333,0.479166667
0.631443336,0.791666667,0.583333333
0.186042784,0.729166667,0.5625
0.95825946,0.6875,0.520833333
0.626068763,0.833333333,0.583333333
0.29964407,0.8125,0.5625
0.013874039,0.625,0.583333333
0.214990416,0.8125,0.604166667
0.150171013,0.833333333,0.625
0.639228179,0.791666667,0.625
0.270671947,0.770833333,0.604166667
0.264905794,0.770833333,0.645833333
0.017758723,0.666666667,0.583333333
0.340652214,0.854166667,0.645833333
0.092313357,0.729166667,0.520833333
0.030905256,0.6875,0.520833333
0.634642777,0.854166667,0.604166667
0.609740302,0.916666667,0.666666667
0.593265549,0.895833333,0.645833333
0.986762725,0.729166667,0.520833333
0.104055639,0.895833333,0.645833333
0.385101154,0.916666667,0.666666667
0.716010987,0.895833333,0.645833333
0.709393557,0.791666667,0.541666667
0.714759379,0.791666667,0.583333333
0.818411753,0.791666667,0.541666667
0.723953589,0.75,0.625
0.166682073,0.770833333,0.729166667
0.670753803,0.8125,0.5625
0.632268745,0.833333333,0.583333333
0.59506143,0.895833333,0.645833333
0.618103031,0.833333333,0.625
0.840687175,0.854166667,0.645833333
0.981649967,0.625,0.458333333
0.373217337,0.875,0.625
0.169871023,0.625,0.541666667
0.434028569,0.770833333,0.520833333
0.801863263,0.791666667,0.541666667
0.276841386,0.958333333,0.708333333
0.934141458,0.6875,0.479166667
0.942527664,0.770833333,0.520833333
0.725814087,0.8125,0.5625
0.968178394,0.8125,0.5625
0.002441732,0.520833333,0.520833333
0.614336748,0.854166667,0.645833333
0.249484812,0.770833333,0.5625
0.893763023,0.854166667,0.604166667
0.818863568,0.791666667,0.541666667
0.604793781,0.833333333,0.625
0.26602945,0.75,0.541666667
0.357260736,0.958333333,0.708333333
0.183194261,0.729166667,0.479166667
0.116564989,0.8125,0.645833333
0.452476125,0.770833333,0.520833333
0.044186265,0.5,0.666666667
0.050544787,0.5625,0.520833333
0.480210114,0.895833333,0.645833333
0.140751659,0.541666667,0.458333333
0.37701325,0.9375,0.6875
0.259945948,0.75,0.583333333
0.300955158,0.854166667,0.645833333
0.766948627,0.854166667,0.604166667
0.213309613,0.916666667,0.708333333
0.335172429,0.9375,0.6875
0.464754093,0.854166667,0.645833333
0.296067974,0.916666667,0.666666667
0.435259326,0.791666667,0.625
0.132574304,0.791666667,0.625
0.847649703,0.479166667,0.3125
0.256088454,0.770833333,0.604166667
0.271817318,0.666666667,0.583333333
0.116841991,0.75,0.583333333
0.635905417,0.9375,0.6875
0.855958201,0.729166667,0.520833333
0.852317095,0.645833333,0.479166667
0.653300362,0.833333333,0.625
0.239762888,0.895833333,0.645833333
0.292581123,0.895833333,0.645833333
0.03540801,0.5625,0.520833333
0.994091188,0.854166667,0.604166667
0.30409887,0.958333333,0.708333333
0.522411498,0.9375,0.6875
0.493114485,0.8125,0.5625
0.854036705,0.770833333,0.5625
0.344533325,0.791666667,0.625
0.600596802,0.916666667,0.666666667
0.639215271,0.8125,0.604166667
0.597057804,0.916666667,0.666666667
0.337885235,0.875,0.625
0.158423595,0.791666667,0.583333333
0.792003889,0.895833333,0.645833333
0.278518374,0.979166667,0.729166667
0.097431224,0.645833333,0.5625
0.946923802,0.708333333,0.541666667
0.754254239,0.75,0.541666667
0.023603573,0.625,0.458333333
0.525906856,0.791666667,0.625
0.611848844,0.833333333,0.625
0.900277539,0.833333333,0.583333333
0.608892878,0.916666667,0.666666667
0.818966928,0.729166667,0.520833333
0.045847102,0.666666667,0.583333333
0.562288904,0.875,0.708333333
0.217519257,0.708333333,0.541666667
0.130967238,0.645833333,0.5625
0.45586123,0.8125,0.604166667
0.400861926,0.9375,0.6875
0.012124088,0.5,0.625
0.158370992,0.645833333,0.5625
0.70623482,0.770833333,0.5625
0.470476039,0.895833333,0.645833333
0.157314419,0.875,0.666666667
0.810775784,0.708333333,0.541666667
0.759971443,0.854166667,0.645833333
0.742035682,0.8125,0.5625
0.268726662,0.75,0.541666667
0.284997756,0.75,0.625
0.131093556,0.875,0.625
0.663996925,0.791666667,0.541666667
0.099061451,0.9375,0.6875
0.063300022,0.583333333,0.541666667
0.360943882,0.833333333,0.583333333
0.699716764,0.770833333,0.520833333
0.416112775,0.9375,0.6875
0.708469172,0.9375,0.6875
0.616245732,0.833333333,0.583333333
0.438423371,0.833333333,0.625
0.504364613,0.75,0.541666667
0.756898795,0.895833333,0.645833333
0.398622097,0.854166667,0.604166667
0.959944338,0.875,0.625
0.646980825,0.729166667,0.5625
0.082785721,0.875,0.708333333
0.61255342,0.791666667,0.583333333
0.137576543,0.875,0.666666667
0.698164147,0.916666667,0.666666667
0.607391897,0.875,0.625
0.497486379,0.770833333,0.604166667
0.394305728,0.8125,0.645833333
0.741993881,0.9375,0.6875
0.634063445,0.9375,0.6875
0.091574819,0.729166667,0.604166667
0.356697964,0.8125,0.604166667
0.954796991,0.875,0.625
0.045038353,0.541666667,0.5
0.35160941,0.791666667,0.583333333
0.619773239,0.833333333,0.625
0.155733013,0.729166667,0.6875
0.535102538,0.9375,0.6875
0.696325691,0.854166667,0.604166667
0.795167268,0.729166667,0.5625
0.918119998,0.666666667,0.5
0.562545041,0.895833333,0.645833333
0.002136607,0.395833333,0.479166667
0.392531494,0.875,0.625
0.548791387,0.875,0.625
0.377868565,0.833333333,0.583333333
0.610911243,0.895833333,0.645833333
0.102485059,0.770833333,0.6875
0.219668895,0.770833333,0.604166667
0.637126034,0.854166667,0.604166667
0.044501207,0.729166667,0.5625
0.308207123,0.875,0.625
0.751889029,0.791666667,0.541666667
0.384611647,0.854166667,0.604166667
0.134830903,0.9375,0.6875
0.136575032,0.708333333,0.666666667
0.787909862,0.604166667,0.4375
0.945641428,0.5,0.333333333
0.340973157,0.8125,0.604166667
0.194129742,0.708333333,0.541666667
0.880742029,0.8125,0.604166667
0.287016993,0.8125,0.5625
0.880810404,0.895833333,0.645833333
0.429879992,0.6875,0.604166667
0.607482042,0.9375,0.6875
0.974518396,0.75,0.5
0.29008754,0.729166667,0.5625
0.780896618,0.875,0.625
0.846641377,0.895833333,0.645833333
0.470432746,0.770833333,0.5625
0.656012768,0.854166667,0.645833333
0.236148139,0.854166667,0.604166667
0.513372971,0.791666667,0.583333333
0.690787576,0.875,0.625
0.014928901,0.520833333,0.479166667
0.968378264,0.6875,0.520833333
0.031331915,0.5,0.458333333
0.794668547,0.875,0.625
0.397087918,0.9375,0.6875
0.557009344,0.833333333,0.583333333
0.313343441,0.916666667,0.666666667
0.192864025,0.770833333,0.604166667
0.694404474,0.791666667,0.625
0.250717151,0.791666667,0.583333333
0.494735665,0.875,0.666666667
0.542126187,0.8125,0.645833333
0.719099726,0.625,0.458333333
0.048404014,0.604166667,0.520833333
0.819896771,0.791666667,0.541666667
0.436941507,0.9375,0.6875
0.791599139,0.895833333,0.645833333
0.189927844,0.583333333,0.458333333
0.980182719,0.541666667,0.333333333
0.659119046,0.895833333,0.645833333
0.088252998,0.604166667,0.479166667
0.264379177,0.791666667,0.708333333
0.166761114,0.8125,0.604166667
0.099993335,0.625,0.625
0.082176869,0.604166667,0.604166667
0.953186288,0.791666667,0.583333333
0.78887246,0.75,0.541666667
0.244212358,0.708333333,0.583333333
0.068414914,0.645833333,0.645833333
0.974352753,0.791666667,0.583333333
0.157865363,0.708333333,0.583333333
0.211995887,0.708333333,0.625
0.079380669,0.875,0.666666667
0.979373711,0.729166667,0.520833333
0.53428764,0.770833333,0.5625
0.271430339,0.8125,0.604166667
0.677985013,0.875,0.625
0.655048772,0.895833333,0.645833333
0.279650813,0.770833333,0.5625
0.734023177,0.729166667,0.479166667
0.79464348,0.833333333,0.583333333
0.114858432,0.6875,0.604166667
0.403280465,0.895833333,0.645833333
0.812305062,0.854166667,0.604166667
0.80283362,0.916666667,0.666666667
0.080091416,0.666666667,0.541666667
0.719629917,0.854166667,0.604166667
0.018032143,0.541666667,0.458333333
0.839471323,0.791666667,0.583333333
0.203026956,0.8125,0.604166667
0.230563537,0.729166667,0.479166667
0.587849613,0.854166667,0.645833333
0.989192403,0.729166667,0.520833333
0.515857849,0.833333333,0.625
0.704039284,0.770833333,0.5625
0.205620771,0.666666667,0.625
0.44171041,0.8125,0.5625
0.446454092,0.791666667,0.583333333
0.079664352,0.958333333,0.708333333
0.68236233,0.770833333,0.5625
0.926947025,0.75,0.5
0.293272853,0.770833333,0.604166667
0.663047312,0.729166667,0.5625
0.426284343,0.875,0.708333333
0.334507102,0.854166667,0.604166667
0.689519642,0.791666667,0.541666667
0.456003361,0.75,0.541666667
0.86348482,0.895833333,0.645833333
0.060849236,0.645833333,0.604166667
0.357363913,0.916666667,0.666666667
0.464726265,0.875,0.625
0.209455309,0.916666667,0.666666667
0.598410726,0.666666667,0.541666667
0.273435345,0.875,0.625
0.281118426,0.75,0.625
0.011949619,0.541666667,0.583333333
0.266017065,0.833333333,0.583333333
0.700533463,0.854166667,0.604166667
0.810931329,0.895833333,0.645833333
0.212242025,0.8125,0.604166667
0.0388211,0.833333333,0.625
0.240879131,0.75,0.541666667
0.541372289,0.875,0.666666667
0.256715441,0.645833333,0.479166667
0.172451321,0.604166667,0.520833333
0.212390583,0.9375,0.6875
0.972826152,0.708333333,0.541666667
0.822973057,0.875,0.625
0.382553687,0.8125,0.604166667
0.712648584,0.854166667,0.645833333
0.763189657,0.770833333,0.5625
0.483909931,0.833333333,0.625
0.746417201,0.8125,0.5625
0.033238999,0.770833333,0.6875
0.9048961,0.833333333,0.583333333
0.728638638,0.854166667,0.604166667
0.833658432,0.854166667,0.604166667
0.316472124,0.770833333,0.5625
0.881102428,0.8125,0.5625
0.472280472,0.833333333,0.625
0.435063061,0.708333333,0.583333333
0.75214368,0.916666667,0.666666667
0.046798107,0.520833333,0.520833333
0.399624423,0.666666667,0.625
0.854098043,0.791666667,0.583333333
0.946264382,0.833333333,0.583333333
0.110833232,0.770833333,0.604166667
0.565269131,0.916666667,0.666666667
0.938586504,0.8125,0.5625
0.27715518,0.770833333,0.5625
0.45932078,0.791666667,0.541666667
0.166091962,0.625,0.625
0.170221528,0.625,0.541666667
0.272326093,0.854166667,0.604166667
0.224540618,0.8125,0.604166667
0.140247992,0.916666667,0.708333333
0.58079016,0.75,0.541666667
0.725988384,0.8125,0.5625
0.164048786,0.8125,0.5625
0.161500815,0.645833333,0.520833333
0.096590147,0.604166667,0.479166667
0.412222693,0.770833333,0.5625
0.355762114,0.875,0.625
0.779717684,0.75,0.541666667
0.820395745,0.895833333,0.645833333
0.37706503,0.6875,0.604166667
0.043084885,0.583333333,0.541666667
0.655388619,0.854166667,0.604166667
0.798957114,0.854166667,0.604166667
0.317144778,0.770833333,0.5625
0.595269781,0.875,0.666666667
0.739121348,0.875,0.625
0.703039979,0.8125,0.604166667
0.061244472,0.75,0.708333333
0.770074372,0.875,0.625
0.16794553,0.8125,0.604166667
0.903542815,0.6875,0.520833333
0.312750198,0.9375,0.6875
0.849376028,0.9375,0.6875
0.496018873,0.875,0.666666667
0.22877479,0.791666667,0.583333333
0.585051147,0.8125,0.604166667
0.100872261,0.708333333,0.625
0.147707582,0.833333333,0.708333333
0.330063948,0.8125,0.645833333
0.399058573,0.833333333,0.625
0.965352702,0.666666667,0.5
0.093613817,0.770833333,0.604166667
0.455593284,0.875,0.625
0.421126601,0.833333333,0.583333333
0.956674719,0.708333333,0.5
0.168456042,0.8125,0.604166667
0.281989932,0.916666667,0.666666667
0.534859345,0.895833333,0.645833333
0.925997161,0.791666667,0.541666667
0.379785438,0.770833333,0.604166667
0.626420704,0.916666667,0.666666667
0.225205854,0.9375,0.6875
0.583870033,0.916666667,0.708333333
0.909096368,0.8125,0.5625
0.530975277,0.854166667,0.604166667
0.771614118,0.875,0.625
0.059397376,0.75,0.666666667
0.524744083,0.895833333,0.645833333
0.965740629,0.791666667,0.583333333
0.042956613,0.854166667,0.6875
0.714192626,0.708333333,0.5
0.587826725,0.833333333,0.583333333
0.343762982,0.75,0.5
0.608437647,0.895833333,0.645833333
0.91008934,0.729166667,0.520833333
0.425487038,0.916666667,0.666666667
0.043803213,0.604166667,0.5625
0.791736784,0.6875,0.520833333
0.288107365,0.875,0.666666667
0.459596892,0.833333333,0.583333333
0.4438491,0.854166667,0.645833333
0.051180148,0.791666667,0.666666667
0.376832188,0.895833333,0.645833333
0.449902061,0.75,0.625
0.380768039,0.916666667,0.666666667
0.337927248,0.916666667,0.666666667
0.842437431,0.791666667,0.541666667
0.405278893,0.854166667,0.645833333
0.217715436,0.604166667,0.520833333
0.698854857,0.8125,0.5625
0.346760006,0.791666667,0.666666667
0.087039415,0.645833333,0.520833333
0.84878609,0.791666667,0.541666667
0.751290205,0.875,0.625
0.632816817,0.8125,0.5625
0.922398822,0.854166667,0.604166667
0.478801161,0.854166667,0.604166667
0.291601537,0.833333333,0.666666667
0.632194349,0.770833333,0.645833333
0.03476143,0.583333333,0.541666667
0.410450377,0.8125,0.6875
0.513448923,0.916666667,0.666666667
0.624199351,0.854166667,0.645833333
0.929961201,0.791666667,0.583333333
0.018697343,0.5,0.625
0.546715032,0.916666667,0.666666667
0.604915821,0.833333333,0.625
0.662591209,0.645833333,0.520833333
0.589271209,0.791666667,0.625
0.505993398,0.916666667,0.666666667
0.531283004,0.875,0.625
0.096507354,0.833333333,0.625
0.252788612,0.6875,0.604166667
0.641998165,0.895833333,0.645833333
0.325321126,0.875,0.625
0.072892107,0.5625,0.479166667
0.341015812,0.9375,0.6875
0.563004923,0.854166667,0.604166667
0.450226391,0.9375,0.6875
0.648102607,0.875,0.625
0.177161236,0.729166667,0.604166667
0.725516033,0.9375,0.6875
0.583954966,0.875,0.666666667
0.333389471,0.666666667,0.5
0.623096219,0.854166667,0.645833333
0.411286892,0.895833333,0.645833333
0.341002572,0.916666667,0.666666667
0.984719481,0.75,0.541666667
0.314522195,0.729166667,0.520833333
0.777079208,0.625,0.458333333
0.876382885,0.770833333,0.604166667
0.244662071,0.729166667,0.645833333
0.856072201,0.8125,0.5625
0.400002657,0.8125,0.5625
0.338781687,0.875,0.666666667
0.972890197,0.541666667,0.416666667
0.40122871,0.6875,0.520833333
0.667909082,0.833333333,0.625
0.418013723,0.645833333,0.479166667
0.401841886,0.854166667,0.645833333
0.999051698,0.770833333,0.5625
0.856557631,0.916666667,0.666666667
0.807687564,0.625,0.458333333
0.758734645,0.6875,0.520833333
0.329553725,0.833333333,0.583333333
0.098931783,0.9375,0.6875
0.787684714,0.6875,0.520833333
0.003543162,0.458333333,0.416666667
0.581785827,0.75,0.708333333
0.534719913,0.895833333,0.645833333
0.128916055,0.833333333,0.625
0.164231961,0.583333333,0.5
0.903692873,0.75,0.583333333
0.19773099,0.916666667,0.666666667
0.336256154,0.75,0.583333333
0.668926661,0.708333333,0.5
0.578454427,0.791666667,0.541666667
0.13876,0.770833333,0.604166667
0.907136608,0.854166667,0.604166667
0.328629513,0.854166667,0.645833333
0.979969212,0.854166667,0.645833333
0.41563327,0.708333333,0.583333333
0.438704131,0.895833333,0.645833333
0.163839453,0.666666667,0.458333333
0.651435578,0.895833333,0.645833333
0.619343289,0.770833333,0.604166667
0.379861651,0.708333333,0.625
0.575320608,0.9375,0.6875
0.862227474,0.770833333,0.604166667
0.817286668,0.895833333,0.645833333
0.249757312,0.6875,0.5625
0.163269456,0.604166667,0.5625
0.205543255,0.75,0.666666667
0.702769462,0.875,0.625
0.158082968,0.625,0.625
0.358346222,0.875,0.666666667
0.72184446,0.791666667,0.541666667
0.618425377,0.916666667,0.666666667
0.417218522,0.916666667,0.666666667
0.263504262,0.895833333,0.645833333
0.593693726,0.916666667,0.666666667
0.426181168,0.833333333,0.583333333
0.370647693,0.854166667,0.645833333
0.469125326,0.854166667,0.645833333
0.273256565,0.666666667,0.541666667
0.846273734,0.9375,0.6875
0.969719476,0.625,0.458333333
0.437184774,0.791666667,0.541666667
0.609755195,0.854166667,0.604166667
0.343396732,0.958333333,0.708333333
0.999266077,0.833333333,0.583333333
0.183517747,0.916666667,0.666666667
0.284960339,0.916666667,0.666666667
0.895198243,0.770833333,0.520833333
0.869048293,0.8125,0.5625
0.400097824,0.708333333,0.625
0.324381028,0.708333333,0.625
0.384902712,0.770833333,0.604166667
0.495562446,0.770833333,0.5625
0.234342121,0.9375,0.6875
0.93370293,0.875,0.625
